Latitude,Longitude
51.2283363342,4.4393548966
51.1943321228,4.4183650017
51.2014389038,4.423719883
51.2216072083,4.4107618332
51.1943778992,4.4183268547
51.2158584595,4.4088349342
51.2175865173,4.4003548622
51.216583252,4.4141001701
51.2359085083,4.415743351
51.2112998962,4.4512848854
51.2071990967,4.4127483368
51.2271881104,4.4078965187
51.231212616,4.4054198265
51.2033691406,4.4255032539
51.2356529236,4.4168801308
51.1943588257,4.4185400009
51.194858551,4.4195532799
51.2270202637,4.3783965111
51.2358970642,4.4161701202
51.2200622559,4.4495902062
51.200214386,4.420861721
51.2331352234,4.3862581253
51.2215499878,4.4395499229
51.2099380493,4.4128584862
51.199546814,4.4038333893
51.2117118835,4.3901200295
51.2015686035,4.4236149788
51.2228775024,4.4245867729
51.2083969116,4.3383331299
51.2311325073,4.4048266411
51.2137184143,4.4218015671
51.2118721008,4.4246783257
51.2125549316,4.4099583626
51.1942062378,4.4185948372
51.2295913696,4.4322881699
51.1944313049,4.4185848236
51.2305221558,4.4022102356
51.2183685303,4.4169549942
51.1942825317,4.4183549881
51.2158966064,4.4105415344
51.194355011,4.4185814858
51.2025909424,4.4212598801
51.2343635559,4.4167785645
51.2000999451,4.3912467957
51.2205429077,4.4097614288
51.2306289673,4.4028201103
51.1943817139,4.4184951782
51.1942520142,4.4184417725
51.2156448364,4.4203600884
51.225982666,4.4003648758
51.1942672729,4.4181618691
51.2210388184,4.4069032669
51.1942138672,4.4183864594
51.2294769287,4.4135365486
51.2110595703,4.4215168953
51.2034378052,4.4254550934
51.2191009521,4.4045267105
51.2022399902,4.4129447937
51.2018890381,4.4183149338
51.2301750183,4.4119534493
51.2210273743,4.4070134163
51.1942481995,4.4185433388
51.2321243286,4.402961731
51.1943435669,4.4185967445
51.2225799561,4.442053318
51.194355011,4.4185700417
51.1942901611,4.4184217453
51.2131576538,4.4092330933
51.1942749023,4.4183683395
51.1942176819,4.4182548523
51.2040061951,4.42497015
51.2171134949,4.4055151939
51.2331619263,4.4058666229
51.2328338623,4.409116745
51.2248001099,4.4131598473
51.2189674377,4.4225234985
51.19581604,4.4563164711
51.2311820984,4.403793335
51.2018737793,4.415476799
51.2024879456,4.4212150574
51.1923370361,4.4156684876
51.2228317261,4.4218735695
51.2233200073,4.4366698265
51.2028083801,4.3916649818
51.1976089478,4.4504833221
51.2243118286,4.4157233238
51.2128143311,4.4103984833
51.2210845947,4.4066500664
51.2191505432,4.4173517227
51.2142410278,4.4177365303
51.2273178101,4.4086518288
51.2307281494,4.4029984474
51.2291641235,4.4320502281
51.1943130493,4.4186849594
51.2189216614,4.4044232369
51.203704834,4.3892617226
51.2294273376,4.4015331268
51.2114181519,4.3964867592
51.2292556763,4.4425368309
51.2272415161,4.4104914665
51.1944732666,4.4185614586
51.2354812622,4.4163031578
51.2090911865,4.3878383637
51.2141494751,4.4106864929
51.1941642761,4.4186034203
51.229675293,4.4017982483
51.2071876526,4.4394617081
51.2198486328,4.4153132439
51.2312812805,4.4074668884
51.2106170654,4.4130349159
51.2335624695,4.4193682671
51.2324028015,4.4030914307
51.2200660706,4.4495716095
51.2308921814,4.4028215408
51.2137527466,4.4239315987
51.2005882263,4.4119067192
51.2193183899,4.4038581848
51.2268104553,4.4078001976
51.1943702698,4.4186134338
51.2353248596,4.420586586
51.202671051,4.4216051102
51.2186813354,4.4146966934
51.219997406,4.4062185288
51.2044296265,4.4172434807
51.2186126709,4.4042568207
51.2280578613,4.4071269035
51.2037734985,4.3939433098
51.2096366882,4.399623394
51.215423584,4.4084367752
51.1993789673,4.4156384468
51.2196083069,4.3387951851
51.1973228455,4.4023985863
51.2041702271,4.3939948082
51.2229270935,4.3393864632
51.2033500671,4.4256100655
51.1941452026,4.4184217453
51.2015380859,4.4028434753
51.221496582,4.4423832893
51.194229126,4.418320179
51.2259407043,4.3775000572
51.2134666443,4.4227232933
51.2014884949,4.4235515595
51.2106018066,4.4139032364
51.2025299072,4.4169816971
51.1944541931,4.4088301659
51.2252159119,4.4154167175
51.2100067139,4.4087247849
51.2296676636,4.4188017845
51.194355011,4.4183168411
51.1977081299,4.394361496
51.2230567932,4.4479284287
51.2140045166,4.4109148979
51.2346496582,4.4518551827
51.2081336975,4.4266581535
51.2018165588,4.4124884605
51.1941337585,4.4183769226
51.2176437378,4.4176998138
51.1942520142,4.4183769226
51.2189826965,4.4042916298
51.235874176,4.4167299271
51.2183532715,4.4057483673
51.2296714783,4.4018135071
51.2001647949,4.4114518166
51.2187652588,4.4146552086
51.2261619568,4.4144515991
51.1941986084,4.4186000824
51.1955032349,4.4090900421
51.2303924561,4.4025149345
51.2152328491,4.4124350548
51.2208976746,4.4051651955
51.227519989,4.4353365898
51.207862854,4.4172201157
51.2310066223,4.4113950729
51.2323570251,4.4328351021
51.2065391541,4.4122915268
51.2086219788,4.4222564697
51.202091217,4.4199514389
51.2005882263,4.411863327
51.2054481506,4.3903017044
51.227558136,4.402191639
51.2298431396,4.4099116325
51.2123908997,4.4563717842
51.2332649231,4.4171748161
51.2145767212,4.4188699722
51.2168579102,4.4202785492
51.2324905396,4.4054164887
51.2132759094,4.4113383293
51.2025909424,4.4213118553
51.2345314026,4.4059314728
51.2033653259,4.4255285263
51.2155036926,4.4188199043
51.2014923096,4.4175033569
51.2044487,4.4159450531
51.2143974304,4.4233417511
51.2281799316,4.4215550423
51.2346000671,4.4201917648
51.1943473816,4.4185600281
51.2312736511,4.4289264679
51.2259025574,4.4167199135
51.2130241394,4.4340500832
51.1941490173,4.4186348915
51.2135047913,4.4235582352
51.1941719055,4.418405056
51.2025413513,4.4210681915
51.2204627991,4.3618102074
51.2041702271,4.3880133629
51.2343254089,4.4058551788
51.2359848022,4.4167432785
51.2014427185,4.4237351418
51.2004356384,4.4190917015
51.2323989868,4.4030485153
51.2015037537,4.4178085327
51.1942901611,4.4184217453
51.2157363892,4.4104633331
51.2027511597,4.4207115173
51.2253761292,4.4012565613
51.2227325439,4.4021735191
51.2282867432,4.4020667076
51.2342567444,4.401576519
51.2183685303,4.4132032394
51.194732666,4.420126915
51.2271881104,4.4013566971
51.2168083191,4.4454984665
51.2260551453,4.3780417442
51.2309608459,4.4114899635
51.2102127075,4.4098534584
51.2354927063,4.4155349731
51.2289772034,4.4425315857
51.2104263306,4.4187550545
51.2231254578,4.3782968521
51.2028045654,4.4199700356
51.2008399963,4.4231667519
51.2170753479,4.4165382385
51.2314796448,4.4349398613
51.2159576416,4.4103417397
51.2299919128,4.4112300873
51.2041969299,4.4102015495
51.1943016052,4.4185500145
51.2268447876,4.4019498825
51.1927719116,4.4084534645
51.1944351196,4.4050197601
51.1943511963,4.4184832573
51.2311897278,4.4110131264
51.1958770752,4.3315000534
51.2198448181,4.4034614563
51.1942710876,4.4184865952
51.2350196838,4.4183750153
51.1943016052,4.4185152054
51.1945343018,4.4186902046
51.1939811707,4.4189381599
51.2320365906,4.4091467857
51.2279968262,4.4069185257
51.2216110229,4.4049983025
51.2196884155,4.4488582611
51.2025222778,4.3916068077
51.2158508301,4.420126915
51.2122764587,4.4262032509
51.2097740173,4.4224600792
51.1944389343,4.4019999504
51.205329895,4.3901700974
51.2304534912,4.3818850517
51.2190589905,4.4417834282
51.2334365845,4.4302883148
51.2231636047,4.4198818207
51.2203712463,4.4188098908
51.2116279602,4.407684803
51.1943435669,4.4186882973
51.2319412231,4.4048285484
51.2191696167,4.4496617317
51.2265968323,4.4050364494
51.1943359375,4.4181566238
51.2354049683,4.4153151512
51.1940917969,4.4183015823
51.2191009521,4.4046316147
51.2249450684,4.4010467529
51.2160110474,4.4183182716
51.2299499512,4.4087667465
51.2206726074,4.4197998047
51.2187995911,4.4431500435
51.2188873291,4.4044799805
51.2360038757,4.417093277
51.2356987,4.417283535
51.206287384,4.3875164986
51.2290992737,4.4117417336
51.1997184753,4.3946199417
51.1942825317,4.4181351662
51.2062530518,4.4011116028
51.2332992554,4.4190382958
51.2251052856,4.4105367661
51.2038650513,4.3893432617
51.1994018555,4.4195699692
51.2034072876,4.4253568649
51.219329834,4.4044952393
51.2196273804,4.341173172
51.2058448792,4.3924732208
51.2300376892,4.4104032517
51.2208328247,4.4065365791
51.2304382324,4.4029231072
51.2188034058,4.4441847801
51.194606781,4.4058599472
51.2221260071,4.4176135063
51.229763031,4.4019966126
51.2103881836,4.4181051254
51.2247238159,4.4002251625
51.2101783752,4.4260668755
51.2010803223,4.4137516022
51.225566864,4.4167914391
51.22605896,4.4008235931
51.2047767639,4.3906350136
51.2187271118,4.4226784706
51.226940155,4.4193749428
51.2276611328,4.4020066261
51.2219200134,4.410056591
51.2354774475,4.4175434113
51.2259483337,4.3774018288
51.2183876038,4.4064383507
51.2011108398,4.3980050087
51.194393158,4.4185700417
51.2186470032,4.4595365524
51.2163467407,4.4161067009
51.1942367554,4.4186167717
51.1958885193,4.3892183304
51.2276687622,4.4186267853
51.2157478333,4.414346695
51.232421875,4.409178257
51.1943778992,4.418091774
51.2041320801,4.3880133629
51.2251472473,4.4444184303
51.2223701477,4.4159183502
51.2026176453,4.4210481644
51.2190437317,4.4204568863
51.2275009155,4.4007167816
51.2304801941,4.4126400948
51.1957702637,4.4563231468
51.2038764954,4.4145450592
51.2062149048,4.3870315552
51.2210845947,4.406791687
51.1956520081,4.4089632034
51.1944923401,4.4185733795
51.1937446594,4.408308506
51.2191009521,4.4042334557
51.1943206787,4.4185667038
51.2051391602,4.3923816681
51.233959198,4.4177250862
51.1985969543,4.4076333046
51.2086601257,4.3907017708
51.2247772217,4.4000983238
51.2257118225,4.4051299095
51.2297706604,4.4018201828
51.2105369568,4.4188098908
51.2321166992,4.4290184975
51.1944541931,4.418633461
51.2271995544,4.407866478
51.1944923401,4.4185814858
51.1943016052,4.4182181358
51.2356071472,4.4240865707
51.205493927,4.4178700447
51.2014465332,4.4237818718
51.2313156128,4.4035215378
51.2175178528,4.4436817169
51.2312011719,4.4049983025
51.235710144,4.4165782929
51.2345809937,4.4127817154
51.2326011658,4.4051451683
51.2351722717,4.4169831276
51.2033576965,4.4253568649
51.1979370117,4.4098968506
51.209815979,4.3976249695
51.2191505432,4.4224333763
51.2219963074,4.4230484963
51.1942710876,4.4186983109
51.2154159546,4.408323288
51.1942138672,4.4185452461
51.2241516113,4.415719986
51.2160568237,4.4100499153
51.1941642761,4.4186234474
51.2294120789,4.4020400047
51.2262573242,4.4149432182
51.2160758972,4.4096031189
51.2303199768,4.4372181892
51.2230796814,4.3983483315
51.207195282,4.4035081863
51.1943473816,4.4186015129
51.203414917,4.4253997803
51.2164344788,4.4447999001
51.2056274414,4.4174218178
51.2050476074,4.3878631592
51.2144317627,4.4231414795
51.2351264954,4.4162731171
51.1909408569,4.4237365723
51.1942634583,4.4184751511
51.2121086121,4.4169502258
51.2269897461,4.4071564674
51.1942138672,4.4185419083
51.1986541748,4.4108433723
51.2268295288,4.4060730934
51.2269554138,4.4071516991
51.2340583801,4.4058432579
51.226108551,4.4175515175
51.2258605957,4.4099149704
51.2158279419,4.4103999138
51.2339248657,4.412091732
51.1942939758,4.4182600975
51.2046127319,4.4110951424
51.2138710022,4.3917298317
51.2100105286,4.4254364967
51.2326164246,4.4050850868
51.1942138672,4.4184451103
51.2221565247,4.4165534973
51.2145309448,4.4097332954
51.2087097168,4.4357333183
51.2049942017,4.4136767387
51.2295799255,4.4017634392
51.2279548645,4.4060201645
51.2145004272,4.4110517502
51.2319984436,4.4051733017
51.2182006836,4.4142518044
51.1943435669,4.4183068276
51.1941680908,4.4186015129
51.2037773132,4.3893098831
51.2193984985,4.3959984779
51.1976928711,4.3941650391
51.1944694519,4.4185433388
51.194190979,4.4183683395
51.2153778076,4.4201865196
51.1944847107,4.4185118675
51.2041511536,4.3898048401
51.2206230164,4.3796834946
51.1941604614,4.4183382988
51.1942977905,4.4182114601
51.1942367554,4.418656826
51.2111740112,4.4540200234
51.2298774719,4.4120182991
51.2223739624,4.4362769127
51.1941413879,4.4187383652
51.221370697,4.4235401154
51.2350730896,4.4169583321
51.2006034851,4.4190416336
51.2014389038,4.4237618446
51.2340621948,4.4058699608
51.2041854858,4.3930001259
51.2021255493,4.4197201729
51.2262954712,4.4141731262
51.2149085999,4.4115767479
51.2024116516,4.3899717331
51.2190246582,4.4043631554
51.1944236755,4.4185781479
51.213558197,4.4242315292
51.2029418945,4.3993034363
51.203414917,4.4252967835
51.2105369568,4.4183449745
51.2137565613,4.3941349983
51.2107543945,4.4013967514
51.2199058533,4.4150233269
51.2132415771,4.4163498879
51.2017822266,4.4184031487
51.2200241089,4.3744549751
51.2250595093,4.4119582176
51.1983947754,4.4075798988
51.2035102844,4.4255466461
51.1942024231,4.4185581207
51.2259864807,4.4046468735
51.1944999695,4.4188785553
51.2055206299,4.3870282173
51.2354850769,4.4157266617
51.1943283081,4.4182715416
51.2298698425,4.4203233719
51.2006340027,4.4118518829
51.2329711914,4.4041619301
51.2051124573,4.3914065361
51.2280654907,4.408659935
51.1942062378,4.4186067581
51.2049179077,4.3997783661
51.2092170715,4.4136481285
51.2308692932,4.4092817307
51.2168006897,4.3999547958
51.2034988403,4.3955831528
51.2247314453,4.4257898331
51.1942176819,4.4185466766
51.2143707275,4.4233298302
51.202003479,4.4238314629
51.1976051331,4.4482316971
51.2059555054,4.4180002213
51.2152481079,4.4084501267
51.2166481018,4.4111566544
51.2346420288,4.4091567993
51.2249679565,4.4256868362
51.2134819031,4.4235267639
51.1944656372,4.4179782867
51.2105331421,4.4185352325
51.2268333435,4.4117732048
51.1997871399,4.3942232132
51.1941604614,4.4184799194
51.235874176,4.4170265198
51.2118301392,4.4266667366
51.211227417,4.4337768555
51.2111587524,4.4259767532
51.2304649353,4.402141571
51.2138977051,4.42974329
51.2145004272,4.4110517502
51.2203292847,4.4424347878
51.2298164368,4.4140315056
51.2337303162,4.4179668427
51.2290687561,4.4180583954
51.1941871643,4.4184064865
51.2316856384,4.405251503
51.2312889099,4.4108948708
51.194316864,4.4185848236
51.2107963562,4.4520483017
51.2174606323,4.4471917152
51.2258758545,4.3775715828
51.2160568237,4.4261250496
51.2068443298,4.4149885178
51.2020568848,4.4204502106
51.2166061401,4.4044184685
51.2279434204,4.4068651199
51.2349433899,4.3339600563
51.1887397766,4.4509148598
51.217250824,4.4175834656
51.235622406,4.4180016518
51.2070083618,4.4034581184
51.1942672729,4.4184331894
51.2189598083,4.4045500755
51.2168960571,4.4055681229
51.2184944153,4.4130935669
51.1945648193,4.4098134041
51.2312011719,4.4034667015
51.1947021484,4.4040951729
51.2248916626,4.4258518219
51.2272567749,4.439558506
51.1944389343,4.4185614586
51.1943664551,4.4184465408
51.2074699402,4.4033885002
51.2048606873,4.4480366707
51.235912323,4.4254331589
51.2297172546,4.4017515183
51.2111282349,4.4234166145
51.2090568542,4.4479851723
51.1942749023,4.4185533524
51.2273521423,4.4102802277
51.2087440491,4.3932318687
51.2178688049,4.4426016808
51.2310256958,4.4095649719
51.1942214966,4.4182801247
51.1942405701,4.4185099602
51.1943855286,4.4186067581
51.2351646423,4.4165434837
51.2201118469,4.409681797
51.2037582397,4.389878273
51.2190132141,4.404091835
51.2276496887,4.4018769264
51.2311401367,4.434076786
51.2156333923,4.4142599106
51.2343673706,4.4091835022
51.2129516602,4.4088048935
51.2062988281,4.3874468803
51.1943244934,4.4186081886
51.2162704468,4.4103999138
51.226764679,4.4051365852
51.1945533752,4.4179000855
51.2057189941,4.4257984161
51.2037658691,4.3939466476
51.2065544128,4.4325251579
51.2283554077,4.4021048546
51.2155647278,4.4081897736
51.2160568237,4.4104533196
51.1937332153,4.4115366936
51.2179527283,4.4215717316
51.2359962463,4.4207568169
51.1942749023,4.4185299873
51.2047767639,4.4169483185
51.2321853638,4.4053602219
51.2181892395,4.4144668579
51.2154159546,4.4159865379
51.2270584106,4.4054551125
51.2168121338,4.4135050774
51.2004165649,4.4121785164
51.1942138672,4.4183368683
51.194355011,4.4185533524
51.2307014465,4.4039950371
51.2086296082,4.4087533951
51.2249221802,4.4149932861
51.2050895691,4.3878283501
51.2240142822,4.4033083916
51.1861686707,4.3921933174
51.210899353,4.3900866509
51.2357635498,4.4157633781
51.2272224426,4.4088616371
51.2048530579,4.3886084557
51.2173042297,4.4191584587
51.2122383118,4.4293832779
51.2034683228,4.4469051361
51.2189445496,4.4044084549
51.2150917053,4.4091601372
51.227897644,4.4023985863
51.2059936523,4.4212231636
51.1941375732,4.4186415672
51.2212333679,4.4198498726
51.1942214966,4.418405056
51.194480896,4.4188199043
51.2124557495,4.424369812
51.1945877075,4.419105053
51.2190055847,4.404853344
51.1927604675,4.4082984924
51.2359619141,4.4264831543
51.2292480469,4.4401731491
51.2345733643,4.4128050804
51.2075958252,4.4036750794
51.2234230042,4.4475297928
51.2022857666,4.4152431488
51.2312774658,4.424849987
51.2035827637,4.3940215111
51.2071418762,4.4394783974
51.1944007874,4.4115447998
51.2173919678,4.4123468399
51.2324485779,4.413851738
51.2344360352,4.4128966332
51.2056350708,4.4177999497
51.2198944092,4.414744854
51.2042579651,4.3941149712
51.2098770142,4.432970047
51.1944999695,4.4181466103
51.2151679993,4.4106369019
51.2160415649,4.442896843
51.2108459473,4.4259734154
51.2320861816,4.4050183296
51.2119216919,4.450799942
51.2018127441,4.3901047707
51.1943283081,4.4182400703
51.2005729675,4.4190683365
51.1942520142,4.4182682037
51.2098312378,4.4235081673
51.2102775574,4.400346756
51.2283401489,4.4062066078
51.2329559326,4.4030199051
51.2210731506,4.4065666199
51.2097549438,4.4329314232
51.1941299438,4.418200016
51.2312965393,4.4056167603
51.2271347046,4.411178112
51.2153129578,4.4063782692
51.2127304077,4.4095067978
51.2047691345,4.3938999176
51.1944732666,4.4185767174
51.194316864,4.4183702469
51.2183380127,4.4053235054
51.2323875427,4.4029164314
51.2160491943,4.4187831879
51.2052574158,4.3941216469
51.2125205994,4.4260101318
51.215297699,4.4051685333
51.2184410095,4.4169850349
51.1944465637,4.418466568
51.1944694519,4.4096331596
51.2006530762,4.411793232
51.2083778381,4.3986101151
51.2210235596,4.4066615105
51.1942749023,4.4184865952
51.2005767822,4.4118485451
51.2267723083,4.4010434151
51.1944389343,4.4185714722
51.2316627502,4.4091234207
51.2220802307,4.4164333344
51.2297439575,4.402153492
51.2189483643,4.4042248726
51.2082290649,4.340631485
51.1943778992,4.4185767174
51.1942367554,4.4186515808
51.2065544128,4.3272666931
51.2320251465,4.4243764877
51.2084579468,4.4265198708
51.2004966736,4.4146418572
51.1941452026,4.4188632965
51.1947135925,4.4023900032
51.2240905762,4.3995051384
51.2312583923,4.405433178
51.2273216248,4.4376034737
51.22315979,4.4006185532
51.2143287659,4.4188232422
51.2181663513,4.4207968712
51.2123565674,4.4294567108
51.2005767822,4.4215083122
51.1944618225,4.4186201096
51.1944274902,4.4186048508
51.2173194885,4.4195165634
51.2034416199,4.4255399704
51.194316864,4.4186582565
51.2332649231,4.4264235497
51.2191200256,4.4044499397
51.2190055847,4.413731575
51.2307434082,4.4040498734
51.1945114136,4.4057283402
51.1941184998,4.4185833931
51.2152557373,4.4064764977
51.232711792,4.4050765038
51.2060394287,4.3871431351
51.2041893005,4.3878765106
51.228805542,4.4366431236
51.2196960449,4.4046583176
51.2204322815,4.4137415886
51.2277297974,4.4406251907
51.201374054,4.4256834984
51.2230911255,4.3982768059
51.2163467407,4.410513401
51.2251281738,4.4095864296
51.1958656311,4.3892431259
51.2179832458,4.4214448929
51.2000694275,4.4196882248
51.2082481384,4.4120883942
51.206867218,4.4296884537
51.2117271423,4.455283165
51.2120666504,4.4415135384
51.2009773254,4.4134283066
51.2108879089,4.4214968681
51.1944007874,4.4185800552
51.1942443848,4.4183964729
51.2348861694,4.3339033127
51.2334671021,4.3860068321
51.2112579346,4.4174585342
51.1942825317,4.4184250832
51.2351417542,4.4327149391
51.225353241,4.3997864723
51.1942596436,4.4183931351
51.2060890198,4.3924999237
51.2045440674,4.4170017242
51.2155380249,4.4147181511
51.215385437,4.4083514214
51.2357139587,4.4159016609
51.2033500671,4.425620079
51.2301101685,4.4119768143
51.234992981,4.4168348312
51.1966934204,4.4523949623
51.2082290649,4.340555191
51.2173576355,4.4165635109
51.2034072876,4.4254331589
51.2059249878,4.4292082787
51.2323799133,4.4029331207
51.2243270874,4.4229197502
51.1947593689,4.4195399284
51.206161499,4.3875451088
51.2132911682,4.3319168091
51.2299537659,4.4126615524
51.2145271301,4.4147801399
51.2153015137,4.4050350189
51.2185134888,4.4387717247
51.2303695679,4.4025168419
51.2103462219,4.4078984261
51.2182884216,4.416923523
51.2356796265,4.416478157
51.2033805847,4.4254865646
51.235622406,4.4174799919
51.2258377075,4.3773465157
51.2050933838,4.3882117271
51.2250785828,4.4031634331
51.2197990417,4.4089484215
51.2355957031,4.4166650772
51.1943778992,4.418586731
51.2104530334,4.417673111
51.2061462402,4.3891963959
51.2320899963,4.4050531387
51.1943283081,4.4186081886
51.2233390808,4.4029784203
51.2014884949,4.4236650467
51.2002372742,4.4116282463
51.2209968567,4.4067416191
51.2261047363,4.4254016876
51.2235641479,4.4140133858
51.2107086182,4.4079899788
51.2052688599,4.4119815826
51.1942672729,4.4185199738
51.2034072876,4.4254398346
51.2094612122,4.4229397774
51.2168617249,4.4081015587
51.2200317383,4.4410281181
51.2210197449,4.4067201614
51.2038497925,4.3941369057
51.2034301758,4.4255585671
51.2034835815,4.4255065918
51.2197303772,4.4152131081
51.2174034119,4.4126749039
51.2115402222,4.4097599983
51.2150230408,4.4342851639
51.2033691406,4.4255032539
51.1944999695,4.418548584
51.2233085632,4.4273414612
51.20262146,4.44851017
51.2071685791,4.4036951065
51.2312850952,4.4054999352
51.1942672729,4.4184083939
51.21900177,4.404540062
51.2358055115,4.4263100624
51.2034111023,4.4254164696
51.2121391296,4.4210968018
51.2026290894,4.3942332268
51.2357711792,4.4206933975
51.2331809998,4.4058699608
51.2348022461,4.4163131714
51.1944198608,4.4097614288
51.2220153809,4.4424233437
51.2270622253,4.4092998505
51.2098617554,4.4114632607
51.2320976257,4.4268832207
51.2073631287,4.4393935204
51.1987533569,4.4123568535
51.2273712158,4.4105634689
51.2147445679,4.4189167023
51.2101860046,4.4173817635
51.2013473511,4.3914833069
51.2163848877,4.4280648232
51.2280426025,4.4064497948
51.1943588257,4.41857481
51.2185935974,4.4206519127
51.1941986084,4.4191851616
51.2014389038,4.4239349365
51.2089653015,4.4344201088
51.228931427,4.4422216415
51.194568634,4.4185218811
51.201751709,4.3905534744
51.1942672729,4.4186582565
51.2308044434,4.435210228
51.2251815796,4.4397864342
51.2037086487,4.4145684242
51.221698761,4.4162015915
51.2066650391,4.4394102097
51.2270355225,4.4109716415
51.2272453308,4.376601696
51.2160377502,4.4096050263
51.2334327698,4.4110851288
51.2326011658,4.4028968811
51.1943817139,4.41857481
51.209651947,4.407708168
51.232509613,4.405600071
51.2286529541,4.4363098145
51.2350273132,4.4168567658
51.2153282166,4.4081435204
51.2296829224,4.4016666412
51.194316864,4.4181551933
51.2321205139,4.4243865013
51.20677948,4.4230914116
51.1945266724,4.4057269096
51.2051429749,4.4133982658
51.2256660461,4.4049549103
51.2180747986,4.4215250015
51.2304649353,4.4128084183
51.2099266052,4.3954715729
51.2152633667,4.4093165398
51.2128448486,4.4256682396
51.20753479,4.4138484001
51.2359466553,4.4175033569
51.2273674011,4.4113082886
51.205493927,4.425693512
51.1943893433,4.4185948372
51.2033996582,4.4255032539
51.1943702698,4.4187483788
51.2264671326,4.4141249657
51.218963623,4.417201519
51.2272148132,4.403573513
51.2211265564,4.4068183899
51.1943740845,4.4185681343
51.2261352539,4.4007382393
51.2034301758,4.4270968437
